fecha,importe_nominal,descripcion,CLASIFICACION,registro_id,descripcion_normalizada,es_sintetico,motivo,semana_inicio
2024-01-24,64.0,Tegral Satin Creme Cake Chocolate,CHOCOLATE,226,TEGRAL SATIN CREME CAKE CHOCOLATE,False,,2024-01-22
2024-01-24,66.0,Crema para batir ambiante 1 lt,AMBIANTE,227,CREMA PARA BATIR AMBIANTE 1 LT,False,,2024-01-22
2024-01-24,72.0,Tegral Satin Red Velvet Cake Puratos,CHOCOLATE,228,TEGRAL SATIN RED VELVET CAKE PURATOS,False,,2024-01-22
2024-01-24,50.0,sprinkles,DECORACION,229,SPRINKLES,False,,2024-01-22
2024-01-24,58.0,mantequilla 225gr gloria,MANTEQUILLA,230,MANTEQUILLA 225GR GLORIA,False,,2024-01-22
2024-01-15,115.0,gloria man,MANTEQUILLA,231,GLORIA MAN,False,,2024-01-15
2024-01-14,65.0,peaje,CASETAS,232,PEAJE,False,,2024-01-08
2024-01-13,70.59,harina de trigo,HARINA,233,HARINA DE TRIGO,False,,2024-01-08
2024-01-13,142.2,Queso philadelphia 190g,QUESO CREMA,234,QUESO PHILADELPHIA 190G,False,,2024-01-08
2024-01-13,83.89,huevo,HUEVO,235,HUEVO,False,,2024-01-08
2024-01-13,135.0,transfer hoja de arroz gruesa,DECORACION,236,TRANSFER HOJA DE ARROZ GRUESA,False,,2024-01-08
2024-01-10,28.0,perla neon y confeti ma baker,DECORACION,237,PERLA NEON Y CONFETI MA BAKER,False,,2024-01-08
2024-01-10,46.0,color negro enco 40g,COLORANTES,238,COLOR NEGRO ENCO 40G,False,,2024-01-08
2024-01-10,64.0,Domo mantecada 12 cavidades,EMPAQUE,239,DOMO MANTECADA 12 CAVIDADES,False,,2024-01-08
2024-01-10,58.0,mantequilla 225gr gloria,MANTEQUILLA,240,MANTEQUILLA 225GR GLORIA,False,,2024-01-08
2024-01-10,16.0,chips rojo alpezzi c/500g,CHOCOLATE,241,CHIPS ROJO ALPEZZI C/500G,False,,2024-01-08
2024-01-10,22.0,confitier chocolate semiamargo tu,CHOCOLATE,242,CONFITIER CHOCOLATE SEMIAMARGO TU,False,,2024-01-08
2024-01-10,54.0,Tegral Satin Creme Cake Vainilla,HARINA,243,TEGRAL SATIN CREME CAKE VAINILLA,False,,2024-01-08
2024-01-10,72.0,Tegral Satin Red Velvet Cake Puratos,HARINA,244,TEGRAL SATIN RED VELVET CAKE PURATOS,False,,2024-01-08
2024-01-10,24.0,base plateada pasteloso 30 cm,BASES,245,BASE PLATEADA PASTELOSO 30 CM,False,,2024-01-08
2024-01-10,83.0,fondant sabor nata coco blanco,FONDANT,246,FONDANT SABOR NATA COCO BLANCO,False,,2024-01-08
2024-01-01,65.0,peaje,CASETAS,247,PEAJE,False,,2024-01-01
2023-12-31,65.0,peaje,CASETAS,248,PEAJE,False,,2023-12-25
2023-12-30,32.0,au huevo 1,HUEVO,249,AU HUEVO 1,False,,2023-12-25
2023-12-30,56.0,cremas,NO DEFINIDO,250,CREMAS,False,,2023-12-25
2023-12-30,80.0,Queso philadelphia 190g,QUESO CREMA,251,QUESO PHILADELPHIA 190G,False,,2023-12-25
2023-12-30,71.0,chantilly dulce,CHANTILLY,252,CHANTILLY DULCE,False,,2023-12-25
2023-12-29,66.0,Crema para batir ambiante 1 lt,AMBIANTE,253,CREMA PARA BATIR AMBIANTE 1 LT,False,,2023-12-25
2023-12-29,175.0,charola galletera alta grande,EMPAQUE,254,CHAROLA GALLETERA ALTA GRANDE,False,,2023-12-25
2023-12-29,63.0,chips blanco alpezzi c/ 500 g,CHOCOLATE,255,CHIPS BLANCO ALPEZZI C/ 500 G,False,,2023-12-25
2023-12-29,72.0,Tegral Satin Red Velvet Cake Puratos,HARINA,256,TEGRAL SATIN RED VELVET CAKE PURATOS,False,,2023-12-25
2023-12-29,16.0,chips rojo alpezzi c/ 500 g,CHOCOLATE,257,CHIPS ROJO ALPEZZI C/ 500 G,False,,2023-12-25
2023-12-29,18.0,papel estrella pliego,CONSUMIBLES,258,PAPEL ESTRELLA PLIEGO,False,,2023-12-25
2023-12-29,38.0,domo rigido 35-25 inix,EMPAQUE,259,DOMO RIGIDO 35-25 INIX,False,,2023-12-25
2023-12-29,71.0,chantilly dulce,CHANTILLY,260,CHANTILLY DULCE,False,,2023-12-25
2023-12-29,48.0,huevo blanco,HUEVO,261,HUEVO BLANCO,False,,2023-12-25
2023-12-29,66.0,confitier chocolate semiamargo tu,CHOCOLATE,262,CONFITIER CHOCOLATE SEMIAMARGO TU,False,,2023-12-25
2023-12-29,48.0,domo 1/2 de plancha inix,EMPAQUE,263,DOMO 1/2 DE PLANCHA INIX,False,,2023-12-25
2023-12-24,28.0,nuez pedazo,RELLENO,264,NUEZ PEDAZO,False,,2023-12-18
2023-12-24,21.25,papel encerado,CONSUMIBLES,265,PAPEL ENCERADO,False,,2023-12-18
2023-12-24,45.0,durazno mitades en almibar 820g,RELLENO,266,DURAZNO MITADES EN ALMIBAR 820G,False,,2023-12-18
2023-12-24,43.0,rebanadas de piña en almibar 800g,RELLENO,267,REBANADAS DE PINA EN ALMIBAR 800G,False,,2023-12-18
2023-12-21,22.5,zulka glass,AZUCAR,268,ZULKA GLASS,False,,2023-12-18
2023-12-21,82.0,sabrosano,ACEITE,269,SABROSANO,False,,2023-12-18
2023-12-21,60.0,oreo,GALLETAS,270,OREO,False,,2023-12-18
2023-12-21,37.0,azucar,AZUCAR,271,AZUCAR,False,,2023-12-18
2023-12-17,25.0,granillo chocolate combinado turin,CHOCOLATE,272,GRANILLO CHOCOLATE COMBINADO TURIN,False,,2023-12-11
2023-12-17,64.0,Tegral Satin Creme Cake Chocolate,HARINA,273,TEGRAL SATIN CREME CAKE CHOCOLATE,False,,2023-12-11
2023-12-17,205.0,chantilly 5 kg asturias,CHANTILLY,274,CHANTILLY 5 KG ASTURIAS,False,,2023-12-11
2023-12-17,38.0,domo rigido 35-25 inix,EMPAQUE,275,DOMO RIGIDO 35-25 INIX,False,,2023-12-11
2023-12-17,22.0,granillo chocolate semiamargo,CHOCOLATE,276,GRANILLO CHOCOLATE SEMIAMARGO,False,,2023-12-11
2023-12-17,63.0,chips blanco aplezzi c/ 500g,CHOCOLATE,277,CHIPS BLANCO APLEZZI C/ 500G,False,,2023-12-11
2023-12-11,43.0,color rosa brillante enco 40g,COLORANTES,278,COLOR ROSA BRILLANTE ENCO 40G,False,,2023-12-11
2023-12-11,83.0,Foundant sabor nata coco blanco,FONDANT,279,FOUNDANT SABOR NATA COCO BLANCO,False,,2023-12-11
2023-12-11,42.0,color azul brillante enco,COLORANTES,280,COLOR AZUL BRILLANTE ENCO,False,,2023-12-11
2023-12-11,54.0,tegral satin creme cake vainilla,HARINA,281,TEGRAL SATIN CREME CAKE VAINILLA,False,,2023-12-11
2023-12-11,57.0,relleno zarzamora fruitfill purat,RELLENO,282,RELLENO ZARZAMORA FRUITFILL PURAT,False,,2023-12-11
2023-12-11,66.0,Crema para batir ambiante 1 lt,AMBIANTE,283,CREMA PARA BATIR AMBIANTE 1 LT,False,,2023-12-11
2023-12-11,90.0,transfer hoja de arroz gruesa,DECORACION,284,TRANSFER HOJA DE ARROZ GRUESA,False,,2023-12-11
2023-12-11,64.0,Tegral Satin Creme Cake Chocolate,HARINA,285,TEGRAL SATIN CREME CAKE CHOCOLATE,False,,2023-12-11
2023-12-10,142.2,Queso philadelphia 190g,QUESO CREMA,286,QUESO PHILADELPHIA 190G,False,,2023-12-04
2023-12-08,71.0,chantilly dulce,CHANTILLY,287,CHANTILLY DULCE,False,,2023-12-04
2023-12-08,22.5,zulka glass,AZUCAR,288,ZULKA GLASS,False,,2023-12-04
2023-12-08,71.0,chantilly dulce,CHANTILLY,289,CHANTILLY DULCE,False,,2023-12-04
2023-12-08,65.0,peaje,CASETAS,290,PEAJE,False,,2023-12-04
2023-12-08,65.0,peaje,CASETAS,291,PEAJE,False,,2023-12-04
2023-12-07,45.0,transfer hoja de arroz gruesa,DECORACION,292,TRANSFER HOJA DE ARROZ GRUESA,False,,2023-12-04
2023-12-07,37.0,Queso philadelphia 190g,QUESO CREMA,293,QUESO PHILADELPHIA 190G,False,,2023-12-04
2023-12-07,40.0,perlas y granillo diamantado ma b,DECORACION,294,PERLAS Y GRANILLO DIAMANTADO MA B,False,,2023-12-04
2023-12-07,83.0,Foundant sabor nata coco blanco,FONDANT,295,FOUNDANT SABOR NATA COCO BLANCO,False,,2023-12-04
2023-12-07,72.0,Tegral Satin Red Velvet Cake Puratos,HARINA,296,TEGRAL SATIN RED VELVET CAKE PURATOS,False,,2023-12-04
2023-12-07,64.0,Tegral Satin Creme Cake Chocolate,HARINA,297,TEGRAL SATIN CREME CAKE CHOCOLATE,False,,2023-12-04
2023-12-07,54.0,Tegral Satin Creme Cake Vainilla,HARINA,298,TEGRAL SATIN CREME CAKE VAINILLA,False,,2023-12-04
2023-12-07,199.0,Mantequilla Gloria Verde,MANTEQUILLA,299,MANTEQUILLA GLORIA VERDE,False,,2023-12-04
2023-12-07,48.0,domo 1/2 de plancha inix,EMPAQUE,300,DOMO 1/2 DE PLANCHA INIX,False,,2023-12-04
2023-12-07,38.0,domo rigido 35-25 inix,EMPAQUE,301,DOMO RIGIDO 35-25 INIX,False,,2023-12-04
2023-12-07,63.0,chips blanco alpezzi c/ 500 g,CHOCOLATE,302,CHIPS BLANCO ALPEZZI C/ 500 G,False,,2023-12-04
2023-12-07,16.0,chips negro alpezzi c/500g,CHOCOLATE,303,CHIPS NEGRO ALPEZZI C/500G,False,,2023-12-04
2023-12-07,56.0,capacillos blanco hollidays,CAPACILLOS,304,CAPACILLOS BLANCO HOLLIDAYS,False,,2023-12-04
2023-12-06,66.29,malv c/ chocolate 32 pz cod,DULCERIA,305,MALV C/ CHOCOLATE 32 PZ COD,False,,2023-12-04
2023-12-06,25.97,celofan 12x13,EMPAQUE,306,CELOFAN 12X13,False,,2023-12-04
2023-12-06,54.0,Tegral Satin Creme Cake Vainilla,HARINA,307,TEGRAL SATIN CREME CAKE VAINILLA,False,,2023-12-04
2023-12-06,42.0,caja de acetato 17x11x3,EMPAQUE,308,CAJA DE ACETATO 17X11X3,False,,2023-12-04
2023-12-06,36.0,caja de acetato corazon chico,EMPAQUE,309,CAJA DE ACETATO CORAZON CHICO,False,,2023-12-04
2023-12-06,19.0,domo grande,EMPAQUE,310,DOMO GRANDE,False,,2023-12-04
2023-12-06,90.0,transfer hoja de arroz gruesa,DECORACION,311,TRANSFER HOJA DE ARROZ GRUESA,False,,2023-12-04
2023-12-06,28.5,nuez pedazo,RELLENO,312,NUEZ PEDAZO,False,,2023-12-04
2023-12-06,20.0,manga p/ decorar color verde alegr,CONSUMIBLES,313,MANGA P/ DECORAR COLOR VERDE ALEGR,False,,2023-12-04
2023-12-06,42.0,color azul brillante enco,COLORANTES,314,COLOR AZUL BRILLANTE ENCO,False,,2023-12-04
2023-12-06,95.0,royal icing,ROYALICING,315,ROYAL ICING,False,,2023-12-04
2023-12-06,20.0,luneta,RELLENO,316,LUNETA,False,,2023-12-04
2023-12-06,337.58,nutella,RELLENO,317,NUTELLA,False,,2023-12-04
2023-12-06,70.59,harina de trigo,HARINA,318,HARINA DE TRIGO,False,,2023-12-04
2023-12-06,149.99,pinceles,OTROS,319,PINCELES,False,,2023-12-04
2023-12-06,9.5,Domo mantecada 12 cavidades,EMPAQUE,320,DOMO MANTECADA 12 CAVIDADES,False,,2023-12-04
2023-12-04,99.95,cajita mini,OTROS,321,CAJITA MINI,False,,2023-12-04
2023-12-04,66.29,malv c/ chocolate 32 pz cod,DULCERIA,322,MALV C/ CHOCOLATE 32 PZ COD,False,,2023-12-04
2023-12-03,76.0,gloria man,MANTEQUILLA,323,GLORIA MAN,False,,2023-11-27
2023-12-03,17.0,harina trigo,HARINA,324,HARINA TRIGO,False,,2023-11-27
2023-12-03,37.0,au azucar,AZUCAR,325,AU AZUCAR,False,,2023-11-27
2023-12-03,24.0,zulka glass,AZUCAR,326,ZULKA GLASS,False,,2023-11-27
2023-12-03,53.0,oreo,GALLETAS,327,OREO,False,,2023-11-27
2023-12-02,40.0,perlas y granillo diamantado ma b,DECORACION,328,PERLAS Y GRANILLO DIAMANTADO MA B,False,,2023-11-27
2023-12-02,90.0,transfer hoja de arroz gruesa,DECORACION,329,TRANSFER HOJA DE ARROZ GRUESA,False,,2023-11-27
2023-11-30,415.94,nestle bota felices fiestas,NO DEFINIDO,330,NESTLE BOTA FELICES FIESTAS,False,,2023-11-27
2023-11-29,21.25,papel encerado,CONSUMIBLES,331,PAPEL ENCERADO,False,,2023-11-27
2023-11-29,26.0,nuez granillo,RELLENO,332,NUEZ GRANILLO,False,,2023-11-27
2023-11-29,78.0,caja cupcake 2 cav,EMPAQUE,333,CAJA CUPCAKE 2 CAV,False,,2023-11-27
2023-11-28,22.0,porta,NO DEFINIDO,334,PORTA,False,,2023-11-27
2023-11-28,22.0,contenedor,EMPAQUE,335,CONTENEDOR,False,,2023-11-27
2023-11-28,22.0,caja ic,EMPAQUE,336,CAJA IC,False,,2023-11-27
2023-11-28,22.0,150 capacillos,CAPACILLOS,337,150 CAPACILLOS,False,,2023-11-27
2023-11-28,76.0,gloria man,MANTEQUILLA,338,GLORIA MAN,False,,2023-11-27
2023-11-26,107.0,chips sabor chocolate semiamargo,CHOCOLATE,339,CHIPS SABOR CHOCOLATE SEMIAMARGO,False,,2023-11-20
2023-11-26,66.0,Crema para batir ambiante 1 lt,AMBIANTE,340,CREMA PARA BATIR AMBIANTE 1 LT,False,,2023-11-20
2023-11-26,96.0,Domo mantecada 12 cavidades,EMPAQUE,341,DOMO MANTECADA 12 CAVIDADES,False,,2023-11-20
2023-11-26,64.0,Tegral Satin Creme Cake Chocolate,HARINA,342,TEGRAL SATIN CREME CAKE CHOCOLATE,False,,2023-11-20
2023-11-25,149.0,kisses leche,CHOCOLATE,343,KISSES LECHE,False,,2023-11-20
2023-11-24,210.0,vinil brillante 140x50 cm,ADMINISTRACION,344,VINIL BRILLANTE 140X50 CM,False,,2023-11-20
2023-11-24,310.0,estructura,OTROS,345,ESTRUCTURA,False,,2023-11-20
2023-11-24,123.0,lona  de 80x180 cm,OTROS,346,LONA DE 80X180 CM,False,,2023-11-20
2023-11-16,83.0,Foundant sabor nata coco blanco,FONDANT,347,FOUNDANT SABOR NATA COCO BLANCO,False,,2023-11-13
2023-11-16,64.0,Tegral Satin Creme cake chocolate,HARINA,348,TEGRAL SATIN CREME CAKE CHOCOLATE,False,,2023-11-13
2023-11-16,72.0,Tegral Satin Red Velvet Puratos,HARINA,349,TEGRAL SATIN RED VELVET PURATOS,False,,2023-11-13
2023-11-16,46.0,base dorada pasteloso 46x66 cm,BASES,350,BASE DORADA PASTELOSO 46X66 CM,False,,2023-11-13
2023-11-14,41.0,Harina piña colada espiga mix,HARINA,351,HARINA PINA COLADA ESPIGA MIX,False,,2023-11-13
2023-11-13,25.0,bolsa de celofan,EMPAQUE,352,BOLSA DE CELOFAN,False,,2023-11-13
2023-11-13,6.0,papel encerado,CONSUMIBLES,353,PAPEL ENCERADO,False,,2023-11-13
2023-11-13,20.0,palo para brocheta,CONSUMIBLES,354,PALO PARA BROCHETA,False,,2023-11-13
2023-11-13,95.0,royal icing,ROYALICING,355,ROYAL ICING,False,,2023-11-13
2023-11-13,24.0,zulka glass,AZUCAR,356,ZULKA GLASS,False,,2023-11-13
2023-11-13,15.0,saborizant,SABORIZANTE,357,SABORIZANT,False,,2023-11-13
2023-11-13,76.0,gloria man,MANTEQUILLA,358,GLORIA MAN,False,,2023-11-13
2023-11-13,71.0,chantilly dulce,CHANTILLY,359,CHANTILLY DULCE,False,,2023-11-13
2023-11-13,17.0,harina tri,HARINA,360,HARINA TRI,False,,2023-11-13
2023-11-09,72.0,Tegral Satin Red Velvet Puratos,HARINA,361,TEGRAL SATIN RED VELVET PURATOS,False,,2023-11-06
2023-11-09,54.0,tegral satin creme cake vainilla,HARINA,362,TEGRAL SATIN CREME CAKE VAINILLA,False,,2023-11-06
2023-11-09,83.0,Foundant sabor nata coco blanco,FONDANT,363,FOUNDANT SABOR NATA COCO BLANCO,False,,2023-11-06
2023-11-09,126.0,chips blanco alpezi c/500 g,CHOCOLATE,364,CHIPS BLANCO ALPEZI C/500 G,False,,2023-11-06
2023-11-05,80.0,huevo calvario,HUEVO,365,HUEVO CALVARIO,False,,2023-10-30
2023-11-05,16.0,iberia 90,MANTEQUILLA,366,IBERIA 90,False,,2023-10-30
2023-11-05,12.0,base dorada pasteloso 30cm,BASES,367,BASE DORADA PASTELOSO 30CM,False,,2023-10-30
2023-11-05,54.0,tegral satin creme cake vainilla,HARINA,368,TEGRAL SATIN CREME CAKE VAINILLA,False,,2023-10-30
2023-11-02,28.5,oreo 273.6,GALLETAS,369,OREO 273.6,False,,2023-10-30
2023-11-02,28.5,oreo vainilla,GALLETAS,370,OREO VAINILLA,False,,2023-10-30
2023-11-01,106.98,ferrero rocher T-16,CHOCOLATE,371,FERRERO ROCHER T-16,False,,2023-10-30
2023-11-01,12.32,celofan 8x12,EMPAQUE,372,CELOFAN 8X12,False,,2023-10-30
2023-11-01,63.0,peaje,CASETAS,373,PEAJE,False,,2023-10-30
2023-11-01,162.99,nutella frasco 950 g,RELLENO,374,NUTELLA FRASCO 950 G,False,,2023-10-30
2023-11-01,100.51,mars m&m mini vit 215.6g,CHOCOLATE,375,MARS M&M MINI VIT 215.6G,False,,2023-10-30
2023-10-31,21.0,bolsa jumbo,OTROS,376,BOLSA JUMBO,False,,2023-10-30
2023-10-31,72.0,hue1pzSan,HUEVO,377,HUE1PZSAN,False,,2023-10-30
2023-10-30,109.0,15-14-chs,EMPAQUE,378,15-14-CHS,False,,2023-10-30
2023-10-30,205.0,chantilly 5 kg asturias,CHANTILLY,379,CHANTILLY 5 KG ASTURIAS,False,,2023-10-30
2023-10-30,166.0,capacillo floreado alegria,CAPACILLOS,380,CAPACILLO FLOREADO ALEGRIA,False,,2023-10-30
2023-10-30,45.0,Transfer hoja de arroz gruesa,TRANSFER,381,TRANSFER HOJA DE ARROZ GRUESA,False,,2023-10-30
2023-10-30,83.0,Foundant sabor nata coco blanco,FONDANT,382,FOUNDANT SABOR NATA COCO BLANCO,False,,2023-10-30
2023-10-30,72.0,Tegral Satin Red Velvet Puratos,HARINA,383,TEGRAL SATIN RED VELVET PURATOS,False,,2023-10-30
2023-10-30,99.0,nutella 650g,RELLENO,384,NUTELLA 650G,False,,2023-10-30
2023-10-30,25.0,azucar glass de primera,AZUCAR,385,AZUCAR GLASS DE PRIMERA,False,,2023-10-30
2023-10-30,57.0,relleno zarzamora fruitfill purat,RELLENO,386,RELLENO ZARZAMORA FRUITFILL PURAT,False,,2023-10-30
2023-10-30,64.0,Tegral Satin Creme cake chocolate,HARINA,387,TEGRAL SATIN CREME CAKE CHOCOLATE,False,,2023-10-30
2023-10-30,54.0,tegral satin creme cake vainilla,HARINA,388,TEGRAL SATIN CREME CAKE VAINILLA,False,,2023-10-30
2023-10-21,37.48,rollo 45,OTROS,389,ROLLO 45,False,,2023-10-16
2023-10-21,29.97,foami con diamantina carta,OTROS,390,FOAMI CON DIAMANTINA CARTA,False,,2023-10-16
2023-10-19,56.0,capacillo blanco mini corazones ,CAPACILLOS,391,CAPACILLO BLANCO MINI CORAZONES,False,,2023-10-16
2023-10-19,45.0,Transfer hoja de arroz gruesa,TRANSFER,392,TRANSFER HOJA DE ARROZ GRUESA,False,,2023-10-16
2023-10-19,83.0,Foundant sabor nata coco blanco,FONDANT,393,FOUNDANT SABOR NATA COCO BLANCO,False,,2023-10-16
2023-10-19,80.0,Domo mantecada 12 cavidades,EMPAQUE,394,DOMO MANTECADA 12 CAVIDADES,False,,2023-10-16
2023-10-17,41.52,comision cobro con tarjea,OTROS,395,COMISION COBRO CON TARJEA,False,,2023-10-16
2023-10-17,324.0,30*30*30,EMPAQUE,396,30*30*30,False,,2023-10-16
2023-10-17,348.0,32*32*30,EMPAQUE,397,32*32*30,False,,2023-10-16
2023-10-17,222.0,31*31*20,EMPAQUE,398,31*31*20,False,,2023-10-16
2023-10-17,200.0,envio,OTROS,399,ENVIO,False,,2023-10-16
2023-10-17,144.0,cupcakes  de 6 cav,EMPAQUE,400,CUPCAKES DE 6 CAV,False,,2023-10-16
2023-10-16,142.0,chantilly dulce,CHANTILLY,401,CHANTILLY DULCE,False,,2023-10-16
2023-10-16,12.0,papel estrella pliego,CONSUMIBLES,402,PAPEL ESTRELLA PLIEGO,False,,2023-10-16
2023-10-16,51.0,tegral satin creme cake vainilla,HARINA,403,TEGRAL SATIN CREME CAKE VAINILLA,False,,2023-10-16
2023-10-16,61.0,Tegral Satin Creme cake chocolate,HARINA,404,TEGRAL SATIN CREME CAKE CHOCOLATE,False,,2023-10-16
2023-10-16,44.0,confitier chocolate semiamargo tu,CHOCOLATE,405,CONFITIER CHOCOLATE SEMIAMARGO TU,False,,2023-10-16
2023-10-16,58.0,mantequilla 225 g,MANTEQUILLA,406,MANTEQUILLA 225 G,False,,2023-10-16
2023-10-16,66.0,Crema para batir ambiante 1 lt,AMBIANTE,407,CREMA PARA BATIR AMBIANTE 1 LT,False,,2023-10-16
2023-10-16,12.0,base dorada pasteloso 30cm,BASES,408,BASE DORADA PASTELOSO 30CM,False,,2023-10-16
2023-10-16,23.2,kit kat 9 pz,CHOCOLATE,409,KIT KAT 9 PZ,False,,2023-10-16
2023-10-16,78.0,huevo calvario,HUEVO,410,HUEVO CALVARIO,False,,2023-10-16
2023-10-16,83.0,Foundant sabor nata coco blanco,FONDANT,411,FOUNDANT SABOR NATA COCO BLANCO,False,,2023-10-16
2023-10-15,37.0,peaje,CASETAS,412,PEAJE,False,,2023-10-09
2023-10-13,30.5,huevo aurrera,HUEVO,413,HUEVO AURRERA,False,,2023-10-09
2023-10-10,12.0,base dorada pasteloso 30cm,BASES,414,BASE DORADA PASTELOSO 30CM,False,,2023-10-09
2023-10-10,61.0,tregal satin creme cake chocolate,HARINA,415,TREGAL SATIN CREME CAKE CHOCOLATE,False,,2023-10-09
2023-10-10,52.0,relleno fresa frutifil puratos,RELLENO,416,RELLENO FRESA FRUTIFIL PURATOS,False,,2023-10-09
2023-10-10,126.0,chips blanco alpezzi 500 g,CHOCOLATE,417,CHIPS BLANCO ALPEZZI 500 G,False,,2023-10-09
2023-10-10,22.0,confitier chocolate semiamargo tu,CHOCOLATE,418,CONFITIER CHOCOLATE SEMIAMARGO TU,False,,2023-10-09
2023-10-10,32.0,kisses plateados,CHOCOLATE,419,KISSES PLATEADOS,False,,2023-10-09
2023-10-10,66.0,Crema para batir ambiante 1 lt,AMBIANTE,420,CREMA PARA BATIR AMBIANTE 1 LT,False,,2023-10-09
2023-10-10,22.0,granillo chocolate semiamargo,CHOCOLATE,421,GRANILLO CHOCOLATE SEMIAMARGO,False,,2023-10-09
2023-10-10,80.0,Domo mantecada 12 cavidades,EMPAQUE,422,DOMO MANTECADA 12 CAVIDADES,False,,2023-10-09
2023-10-10,45.5,sprinkles,DECORACION,423,SPRINKLES,False,,2023-10-09
2023-10-10,102.0,tregal satin creme cake vainilla,HARINA,424,TREGAL SATIN CREME CAKE VAINILLA,False,,2023-10-09
2023-10-10,12.0,base dorada pasteloso 28 cm,BASES,425,BASE DORADA PASTELOSO 28 CM,False,,2023-10-09
2023-10-10,166.0,Foundant sabor nata coco blanco,FONDANT,426,FOUNDANT SABOR NATA COCO BLANCO,False,,2023-10-09
2023-10-10,135.0,Transfer hoja de arroz gruesa,TRANSFER,427,TRANSFER HOJA DE ARROZ GRUESA,False,,2023-10-09
2023-10-05,300.0,bailey's,LICORES,428,BAILEY'S,False,,2023-10-02
2023-10-05,45.0,jarabe tres leches dulcerito puratos,RELLENO,429,JARABE TRES LECHES DULCERITO PURATOS,False,,2023-10-02
2023-10-05,51.0,tegral satin creme cake vainilla,HARINA,430,TEGRAL SATIN CREME CAKE VAINILLA,False,,2023-10-02
2023-10-05,95.0,relleno de baileys,RELLENO,431,RELLENO DE BAILEYS,False,,2023-10-02
2023-10-01,15.0,base 32,BASES,432,BASE 32,False,,2023-09-25
2023-10-01,83.0,Foundant,FONDANT,433,FOUNDANT,False,,2023-09-25
2023-09-28,31.5,oreo 273.6,GALLETAS,434,OREO 273.6,False,,2023-09-25
2023-09-28,36.0,oreo charo,GALLETAS,435,OREO CHARO,False,,2023-09-25
2023-09-28,71.0,chantilly dulce,CHANTILLY,436,CHANTILLY DULCE,False,,2023-09-25
2023-09-26,83.0,Foundant sabor nata coco blanco,FONDANT,437,FOUNDANT SABOR NATA COCO BLANCO,False,,2023-09-25
2023-09-26,63.0,chips blanco alpezzi,CHOCOLATE,438,CHIPS BLANCO ALPEZZI,False,,2023-09-25
2023-09-26,45.0,Transfer hoja de arroz gruesa,TRANSFER,439,TRANSFER HOJA DE ARROZ GRUESA,False,,2023-09-25
2023-09-26,51.0,tegral satin creme cake vainilla,HARINA,440,TEGRAL SATIN CREME CAKE VAINILLA,False,,2023-09-25
2023-09-25,30.5,mantequilla sin sal,MANTEQUILLA,441,MANTEQUILLA SIN SAL,False,,2023-09-25
2023-09-25,21.5,harina selecta,HARINA,442,HARINA SELECTA,False,,2023-09-25
2023-09-22,38.0,peaje,CASETAS,443,PEAJE,False,,2023-09-18
2023-09-21,66.0,Crema para batir ambiante 1 lt,AMBIANTE,444,CREMA PARA BATIR AMBIANTE 1 LT,False,,2023-09-18
2023-09-21,68.0,tegral satin red velet cake puratos,HARINA,445,TEGRAL SATIN RED VELET CAKE PURATOS,False,,2023-09-18
2023-09-21,65.0,pegamento de fondant,DECORACION,446,PEGAMENTO DE FONDANT,False,,2023-09-18
2023-09-21,24.0,base dorada pasteloso 30cm,BASES,447,BASE DORADA PASTELOSO 30CM,False,,2023-09-18
2023-09-21,70.0,matizador,DECORACION,448,MATIZADOR,False,,2023-09-18
2023-09-21,32.0,kisses plateados,CHOCOLATE,449,KISSES PLATEADOS,False,,2023-09-18
2023-09-21,22.0,confitier chocolate semiamargo tu,CHOCOLATE,450,CONFITIER CHOCOLATE SEMIAMARGO TU,False,,2023-09-18
2023-09-17,99.0,philadelphia qso,QUESO CREMA,451,PHILADELPHIA QSO,False,,2023-09-11
2023-09-15,68.0,Tegral Satin Red Velvet Puratos,HARINA,452,TEGRAL SATIN RED VELVET PURATOS,False,,2023-09-11
2023-09-15,20.0,granillo magic colors - varios,COLORANTES,453,GRANILLO MAGIC COLORS - VARIOS,False,,2023-09-11
2023-09-11,138.0,chantilly dulce,CHANTILLY,454,CHANTILLY DULCE,False,,2023-09-11
2023-09-11,41.0,philadelphia qso,QUESO CREMA,455,PHILADELPHIA QSO,False,,2023-09-11
2023-09-11,3.0,bolsa g,OTROS,456,BOLSA G,False,,2023-09-11
2023-09-11,35.0,kisses,CHOCOLATE,457,KISSES,False,,2023-09-11
2023-09-11,78.0,bisagra 12 cupcakes,EMPAQUE,458,BISAGRA 12 CUPCAKES,False,,2023-09-11
2023-09-09,77.14,2 paq nestle carlos v stick 20 pz,CHOCOLATE,459,2 PAQ NESTLE CARLOS V STICK 20 PZ,False,,2023-09-04
2023-09-09,136.92,djana cereza c/ tallo 460g,DULCERIA,460,DJANA CEREZA C/ TALLO 460G,False,,2023-09-04
2023-09-09,358.64,2 paq inix contenedor mantecada 25 pz,EMPAQUE,461,2 PAQ INIX CONTENEDOR MANTECADA 25 PZ,False,,2023-09-04
2023-09-09,162.99,nutella frasco 950 g,RELLENO,462,NUTELLA FRASCO 950 G,False,,2023-09-04
2023-09-09,24.56,zulka azucar glass 500 g,AZUCAR,463,ZULKA AZUCAR GLASS 500 G,False,,2023-09-04
