fecha,importe_nominal,descripcion,CLASIFICACION,estado_dato,registro_id,descripcion_normalizada,es_sintetico,motivo,semana_inicio
2022-05-02,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,780,DULCERIA,False,,2022-05-02
2022-05-16,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,781,DULCERIA,False,,2022-05-16
2022-05-23,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,782,DULCERIA,False,,2022-05-23
2022-07-04,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,783,DULCERIA,False,,2022-07-04
2022-07-11,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,784,DULCERIA,False,,2022-07-11
2022-08-08,15.0,DULCERIA,DULCERIA,observado,785,DULCERIA,False,,2022-08-08
2022-10-10,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,786,DULCERIA,False,,2022-10-10
2022-12-12,40.0,DULCERIA,DULCERIA,observado,787,DULCERIA,False,,2022-12-12
2022-12-19,56.0,DULCERIA,DULCERIA,observado,788,DULCERIA,False,,2022-12-19
2023-03-13,22.0,DULCERIA,DULCERIA,observado,789,DULCERIA,False,,2023-03-13
2023-04-10,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,790,DULCERIA,False,,2023-04-10
2023-04-17,22.0,DULCERIA,DULCERIA,observado,791,DULCERIA,False,,2023-04-17
2023-05-08,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,792,DULCERIA,False,,2023-05-08
2023-06-19,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,793,DULCERIA,False,,2023-06-19
2023-07-03,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,794,DULCERIA,False,,2023-07-03
2023-07-17,22.0,DULCERIA,DULCERIA,observado,795,DULCERIA,False,,2023-07-17
2023-07-31,22.0,DULCERIA,DULCERIA,observado,796,DULCERIA,False,,2023-07-31
2023-08-07,44.0,DULCERIA,DULCERIA,observado,797,DULCERIA,False,,2023-08-07
2023-09-04,180.92,DULCERIA,DULCERIA,observado,798,DULCERIA,False,,2023-09-04
2023-10-23,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,799,DULCERIA,False,,2023-10-23
2023-12-04,132.58,DULCERIA,DULCERIA,observado,800,DULCERIA,False,,2023-12-04
2024-01-29,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,801,DULCERIA,False,,2024-01-29
2024-02-12,66.29,DULCERIA,DULCERIA,observado,802,DULCERIA,False,,2024-02-12
2024-02-19,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,803,DULCERIA,False,,2024-02-19
2024-03-11,15.0,DULCERIA,DULCERIA,observado,804,DULCERIA,False,,2024-03-11
2024-03-18,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,805,DULCERIA,False,,2024-03-18
2024-04-15,5.709923076923077,DULCERIA,DULCERIA,estimado_promedio_simple,806,DULCERIA,False,,2024-04-15
2021-05-03,48.0,EMPAQUE,EMPAQUE,observado,807,EMPAQUE,False,,2021-05-03
2021-05-10,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,808,EMPAQUE,False,,2021-05-10
2021-05-17,35.0,EMPAQUE,EMPAQUE,observado,809,EMPAQUE,False,,2021-05-17
2021-05-24,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,810,EMPAQUE,False,,2021-05-24
2021-06-07,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,811,EMPAQUE,False,,2021-06-07
2021-06-14,35.0,EMPAQUE,EMPAQUE,observado,812,EMPAQUE,False,,2021-06-14
2021-07-05,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,813,EMPAQUE,False,,2021-07-05
2021-07-12,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,814,EMPAQUE,False,,2021-07-12
2021-07-19,170.0,EMPAQUE,EMPAQUE,observado,815,EMPAQUE,False,,2021-07-19
2021-07-26,40.0,EMPAQUE,EMPAQUE,observado,816,EMPAQUE,False,,2021-07-26
2021-08-02,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,817,EMPAQUE,False,,2021-08-02
2021-08-09,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,818,EMPAQUE,False,,2021-08-09
2021-08-16,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,819,EMPAQUE,False,,2021-08-16
2021-08-23,110.0,EMPAQUE,EMPAQUE,observado,820,EMPAQUE,False,,2021-08-23
2021-08-30,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,821,EMPAQUE,False,,2021-08-30
2021-09-06,30.0,EMPAQUE,EMPAQUE,observado,822,EMPAQUE,False,,2021-09-06
2021-09-27,118.0,EMPAQUE,EMPAQUE,observado,823,EMPAQUE,False,,2021-09-27
2021-10-18,16.0,EMPAQUE,EMPAQUE,observado,824,EMPAQUE,False,,2021-10-18
2021-10-25,55.0,EMPAQUE,EMPAQUE,observado,825,EMPAQUE,False,,2021-10-25
2021-11-01,15.0,EMPAQUE,EMPAQUE,observado,826,EMPAQUE,False,,2021-11-01
2021-11-08,54.0,EMPAQUE,EMPAQUE,observado,827,EMPAQUE,False,,2021-11-08
2021-11-15,35.0,EMPAQUE,EMPAQUE,observado,828,EMPAQUE,False,,2021-11-15
2021-11-29,30.0,EMPAQUE,EMPAQUE,observado,829,EMPAQUE,False,,2021-11-29
2021-12-06,182.0,EMPAQUE,EMPAQUE,observado,830,EMPAQUE,False,,2021-12-06
2021-12-13,94.0,EMPAQUE,EMPAQUE,observado,831,EMPAQUE,False,,2021-12-13
2021-12-20,34.0,EMPAQUE,EMPAQUE,observado,832,EMPAQUE,False,,2021-12-20
2021-12-27,64.0,EMPAQUE,EMPAQUE,observado,833,EMPAQUE,False,,2021-12-27
2022-01-10,42.5,EMPAQUE,EMPAQUE,observado,834,EMPAQUE,False,,2022-01-10
2022-01-17,160.1,EMPAQUE,EMPAQUE,observado,835,EMPAQUE,False,,2022-01-17
2022-01-24,32.0,EMPAQUE,EMPAQUE,observado,836,EMPAQUE,False,,2022-01-24
2022-01-31,65.0,EMPAQUE,EMPAQUE,observado,837,EMPAQUE,False,,2022-01-31
2022-02-07,112.5,EMPAQUE,EMPAQUE,observado,838,EMPAQUE,False,,2022-02-07
2022-03-07,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,839,EMPAQUE,False,,2022-03-07
2022-03-14,428.5,EMPAQUE,EMPAQUE,observado,840,EMPAQUE,False,,2022-03-14
2022-04-04,25.0,EMPAQUE,EMPAQUE,observado,841,EMPAQUE,False,,2022-04-04
2022-04-11,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,842,EMPAQUE,False,,2022-04-11
2022-04-18,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,843,EMPAQUE,False,,2022-04-18
2022-05-02,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,844,EMPAQUE,False,,2022-05-02
2022-05-09,50.0,EMPAQUE,EMPAQUE,observado,845,EMPAQUE,False,,2022-05-09
2022-05-16,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,846,EMPAQUE,False,,2022-05-16
2022-05-23,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,847,EMPAQUE,False,,2022-05-23
2022-05-30,55.5,EMPAQUE,EMPAQUE,observado,848,EMPAQUE,False,,2022-05-30
2022-06-27,33.0,EMPAQUE,EMPAQUE,observado,849,EMPAQUE,False,,2022-06-27
2022-07-04,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,850,EMPAQUE,False,,2022-07-04
2022-07-11,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,851,EMPAQUE,False,,2022-07-11
2022-07-25,62.0,EMPAQUE,EMPAQUE,observado,852,EMPAQUE,False,,2022-07-25
2022-08-08,65.0,EMPAQUE,EMPAQUE,observado,853,EMPAQUE,False,,2022-08-08
2022-08-22,14.5,EMPAQUE,EMPAQUE,observado,854,EMPAQUE,False,,2022-08-22
2022-08-29,62.0,EMPAQUE,EMPAQUE,observado,855,EMPAQUE,False,,2022-08-29
2022-09-19,64.0,EMPAQUE,EMPAQUE,observado,856,EMPAQUE,False,,2022-09-19
2022-10-10,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,857,EMPAQUE,False,,2022-10-10
2022-10-17,50.0,EMPAQUE,EMPAQUE,observado,858,EMPAQUE,False,,2022-10-17
2022-10-24,37.0,EMPAQUE,EMPAQUE,observado,859,EMPAQUE,False,,2022-10-24
2022-11-28,48.0,EMPAQUE,EMPAQUE,observado,860,EMPAQUE,False,,2022-11-28
2022-12-26,21.0,EMPAQUE,EMPAQUE,observado,861,EMPAQUE,False,,2022-12-26
2023-01-02,10.0,EMPAQUE,EMPAQUE,observado,862,EMPAQUE,False,,2023-01-02
2023-01-16,255.32,EMPAQUE,EMPAQUE,observado,863,EMPAQUE,False,,2023-01-16
2023-01-23,25.0,EMPAQUE,EMPAQUE,observado,864,EMPAQUE,False,,2023-01-23
2023-02-06,264.2,EMPAQUE,EMPAQUE,observado,865,EMPAQUE,False,,2023-02-06
2023-02-13,32.0,EMPAQUE,EMPAQUE,observado,866,EMPAQUE,False,,2023-02-13
2023-03-06,44.0,EMPAQUE,EMPAQUE,observado,867,EMPAQUE,False,,2023-03-06
2023-03-13,82.0,EMPAQUE,EMPAQUE,observado,868,EMPAQUE,False,,2023-03-13
2023-03-20,179.32,EMPAQUE,EMPAQUE,observado,869,EMPAQUE,False,,2023-03-20
2023-03-27,52.0,EMPAQUE,EMPAQUE,observado,870,EMPAQUE,False,,2023-03-27
2023-04-10,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,871,EMPAQUE,False,,2023-04-10
2023-04-17,20.0,EMPAQUE,EMPAQUE,observado,872,EMPAQUE,False,,2023-04-17
2023-05-08,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,873,EMPAQUE,False,,2023-05-08
2023-06-05,52.0,EMPAQUE,EMPAQUE,observado,874,EMPAQUE,False,,2023-06-05
2023-06-19,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,875,EMPAQUE,False,,2023-06-19
2023-07-03,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,876,EMPAQUE,False,,2023-07-03
2023-07-10,36.0,EMPAQUE,EMPAQUE,observado,877,EMPAQUE,False,,2023-07-10
2023-07-17,81.0,EMPAQUE,EMPAQUE,observado,878,EMPAQUE,False,,2023-07-17
2023-07-24,179.32,EMPAQUE,EMPAQUE,observado,879,EMPAQUE,False,,2023-07-24
2023-08-07,145.0,EMPAQUE,EMPAQUE,observado,880,EMPAQUE,False,,2023-08-07
2023-09-04,553.64,EMPAQUE,EMPAQUE,observado,881,EMPAQUE,False,,2023-09-04
2023-09-11,78.0,EMPAQUE,EMPAQUE,observado,882,EMPAQUE,False,,2023-09-11
2023-10-09,80.0,EMPAQUE,EMPAQUE,observado,883,EMPAQUE,False,,2023-10-09
2023-10-16,1118.0,EMPAQUE,EMPAQUE,observado,884,EMPAQUE,False,,2023-10-16
2023-10-23,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,885,EMPAQUE,False,,2023-10-23
2023-10-30,121.32,EMPAQUE,EMPAQUE,observado,886,EMPAQUE,False,,2023-10-30
2023-11-13,25.0,EMPAQUE,EMPAQUE,observado,887,EMPAQUE,False,,2023-11-13
2023-11-20,96.0,EMPAQUE,EMPAQUE,observado,888,EMPAQUE,False,,2023-11-20
2023-11-27,122.0,EMPAQUE,EMPAQUE,observado,889,EMPAQUE,False,,2023-11-27
2023-12-04,218.47,EMPAQUE,EMPAQUE,observado,890,EMPAQUE,False,,2023-12-04
2023-12-11,38.0,EMPAQUE,EMPAQUE,observado,891,EMPAQUE,False,,2023-12-11
2023-12-25,261.0,EMPAQUE,EMPAQUE,observado,892,EMPAQUE,False,,2023-12-25
2024-01-08,64.0,EMPAQUE,EMPAQUE,observado,893,EMPAQUE,False,,2024-01-08
2024-01-29,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,894,EMPAQUE,False,,2024-01-29
2024-02-05,332.92,EMPAQUE,EMPAQUE,observado,895,EMPAQUE,False,,2024-02-05
2024-02-12,52.9,EMPAQUE,EMPAQUE,observado,896,EMPAQUE,False,,2024-02-12
2024-02-19,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,897,EMPAQUE,False,,2024-02-19
2024-02-26,38.0,EMPAQUE,EMPAQUE,observado,898,EMPAQUE,False,,2024-02-26
2024-03-18,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,899,EMPAQUE,False,,2024-03-18
2024-03-25,64.0,EMPAQUE,EMPAQUE,observado,900,EMPAQUE,False,,2024-03-25
2024-04-08,48.0,EMPAQUE,EMPAQUE,observado,901,EMPAQUE,False,,2024-04-08
2024-04-15,57.70776923076923,EMPAQUE,EMPAQUE,estimado_promedio_simple,902,EMPAQUE,False,,2024-04-15
2024-04-29,141.0,EMPAQUE,EMPAQUE,observado,903,EMPAQUE,False,,2024-04-29
2021-05-10,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,904,FONDANT,False,,2021-05-10
2021-05-17,83.0,FONDANT,FONDANT,observado,905,FONDANT,False,,2021-05-17
2021-05-24,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,906,FONDANT,False,,2021-05-24
2021-06-07,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,907,FONDANT,False,,2021-06-07
2021-06-21,83.0,FONDANT,FONDANT,observado,908,FONDANT,False,,2021-06-21
2021-07-05,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,909,FONDANT,False,,2021-07-05
2021-07-12,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,910,FONDANT,False,,2021-07-12
2021-07-19,249.0,FONDANT,FONDANT,observado,911,FONDANT,False,,2021-07-19
2021-07-26,83.0,FONDANT,FONDANT,observado,912,FONDANT,False,,2021-07-26
2021-08-02,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,913,FONDANT,False,,2021-08-02
2021-08-09,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,914,FONDANT,False,,2021-08-09
2021-08-16,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,915,FONDANT,False,,2021-08-16
2021-08-23,83.0,FONDANT,FONDANT,observado,916,FONDANT,False,,2021-08-23
2021-08-30,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,917,FONDANT,False,,2021-08-30
2021-09-13,166.0,FONDANT,FONDANT,observado,918,FONDANT,False,,2021-09-13
2021-09-20,83.0,FONDANT,FONDANT,observado,919,FONDANT,False,,2021-09-20
2021-11-15,166.0,FONDANT,FONDANT,observado,920,FONDANT,False,,2021-11-15
2021-11-22,83.0,FONDANT,FONDANT,observado,921,FONDANT,False,,2021-11-22
2021-12-06,249.0,FONDANT,FONDANT,observado,922,FONDANT,False,,2021-12-06
2021-12-20,95.0,FONDANT,FONDANT,observado,923,FONDANT,False,,2021-12-20
2022-01-10,166.0,FONDANT,FONDANT,observado,924,FONDANT,False,,2022-01-10
2022-02-07,95.0,FONDANT,FONDANT,observado,925,FONDANT,False,,2022-02-07
2022-02-28,166.0,FONDANT,FONDANT,observado,926,FONDANT,False,,2022-02-28
2022-03-07,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,927,FONDANT,False,,2022-03-07
2022-03-21,83.0,FONDANT,FONDANT,observado,928,FONDANT,False,,2022-03-21
2022-04-04,332.0,FONDANT,FONDANT,observado,929,FONDANT,False,,2022-04-04
2022-04-11,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,930,FONDANT,False,,2022-04-11
2022-04-18,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,931,FONDANT,False,,2022-04-18
2022-04-25,83.0,FONDANT,FONDANT,observado,932,FONDANT,False,,2022-04-25
2022-05-02,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,933,FONDANT,False,,2022-05-02
2022-05-09,166.0,FONDANT,FONDANT,observado,934,FONDANT,False,,2022-05-09
2022-05-16,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,935,FONDANT,False,,2022-05-16
2022-05-23,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,936,FONDANT,False,,2022-05-23
2022-06-13,83.0,FONDANT,FONDANT,observado,937,FONDANT,False,,2022-06-13
2022-06-27,166.0,FONDANT,FONDANT,observado,938,FONDANT,False,,2022-06-27
2022-07-04,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,939,FONDANT,False,,2022-07-04
2022-07-11,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,940,FONDANT,False,,2022-07-11
2022-07-25,166.0,FONDANT,FONDANT,observado,941,FONDANT,False,,2022-07-25
2022-08-22,166.0,FONDANT,FONDANT,observado,942,FONDANT,False,,2022-08-22
2022-09-05,83.0,FONDANT,FONDANT,observado,943,FONDANT,False,,2022-09-05
2022-09-12,83.0,FONDANT,FONDANT,observado,944,FONDANT,False,,2022-09-12
2022-09-26,85.0,FONDANT,FONDANT,observado,945,FONDANT,False,,2022-09-26
2022-10-10,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,946,FONDANT,False,,2022-10-10
2022-11-07,166.0,FONDANT,FONDANT,observado,947,FONDANT,False,,2022-11-07
2022-11-21,83.0,FONDANT,FONDANT,observado,948,FONDANT,False,,2022-11-21
2022-11-28,166.0,FONDANT,FONDANT,observado,949,FONDANT,False,,2022-11-28
2022-12-12,83.0,FONDANT,FONDANT,observado,950,FONDANT,False,,2022-12-12
2022-12-19,415.0,FONDANT,FONDANT,observado,951,FONDANT,False,,2022-12-19
2022-12-26,415.0,FONDANT,FONDANT,observado,952,FONDANT,False,,2022-12-26
2023-01-16,83.0,FONDANT,FONDANT,observado,953,FONDANT,False,,2023-01-16
2023-02-06,83.0,FONDANT,FONDANT,observado,954,FONDANT,False,,2023-02-06
2023-02-27,415.0,FONDANT,FONDANT,observado,955,FONDANT,False,,2023-02-27
2023-03-27,259.0,FONDANT,FONDANT,observado,956,FONDANT,False,,2023-03-27
2023-04-03,83.0,FONDANT,FONDANT,observado,957,FONDANT,False,,2023-04-03
2023-04-10,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,958,FONDANT,False,,2023-04-10
2023-05-01,83.0,FONDANT,FONDANT,observado,959,FONDANT,False,,2023-05-01
2023-05-08,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,960,FONDANT,False,,2023-05-08
2023-05-22,166.0,FONDANT,FONDANT,observado,961,FONDANT,False,,2023-05-22
2023-06-05,83.0,FONDANT,FONDANT,observado,962,FONDANT,False,,2023-06-05
2023-06-19,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,963,FONDANT,False,,2023-06-19
2023-06-26,166.0,FONDANT,FONDANT,observado,964,FONDANT,False,,2023-06-26
2023-07-03,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,965,FONDANT,False,,2023-07-03
2023-07-10,166.0,FONDANT,FONDANT,observado,966,FONDANT,False,,2023-07-10
2023-07-17,166.0,FONDANT,FONDANT,observado,967,FONDANT,False,,2023-07-17
2023-07-24,83.0,FONDANT,FONDANT,observado,968,FONDANT,False,,2023-07-24
2023-07-31,166.0,FONDANT,FONDANT,observado,969,FONDANT,False,,2023-07-31
2023-08-14,83.0,FONDANT,FONDANT,observado,970,FONDANT,False,,2023-08-14
2023-09-04,166.0,FONDANT,FONDANT,observado,971,FONDANT,False,,2023-09-04
2023-09-25,166.0,FONDANT,FONDANT,observado,972,FONDANT,False,,2023-09-25
2023-10-09,166.0,FONDANT,FONDANT,observado,973,FONDANT,False,,2023-10-09
2023-10-16,166.0,FONDANT,FONDANT,observado,974,FONDANT,False,,2023-10-16
2023-10-23,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,975,FONDANT,False,,2023-10-23
2023-10-30,83.0,FONDANT,FONDANT,observado,976,FONDANT,False,,2023-10-30
2023-11-06,83.0,FONDANT,FONDANT,observado,977,FONDANT,False,,2023-11-06
2023-11-13,83.0,FONDANT,FONDANT,observado,978,FONDANT,False,,2023-11-13
2023-12-04,83.0,FONDANT,FONDANT,observado,979,FONDANT,False,,2023-12-04
2023-12-11,83.0,FONDANT,FONDANT,observado,980,FONDANT,False,,2023-12-11
2024-01-08,83.0,FONDANT,FONDANT,observado,981,FONDANT,False,,2024-01-08
2024-01-29,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,982,FONDANT,False,,2024-01-29
2024-02-05,249.0,FONDANT,FONDANT,observado,983,FONDANT,False,,2024-02-05
2024-02-12,166.0,FONDANT,FONDANT,observado,984,FONDANT,False,,2024-02-12
2024-02-19,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,985,FONDANT,False,,2024-02-19
2024-03-18,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,986,FONDANT,False,,2024-03-18
2024-04-08,87.0,FONDANT,FONDANT,observado,987,FONDANT,False,,2024-04-08
2024-04-15,66.13076923076923,FONDANT,FONDANT,estimado_promedio_simple,988,FONDANT,False,,2024-04-15
2024-04-29,174.0,FONDANT,FONDANT,observado,989,FONDANT,False,,2024-04-29
2021-05-10,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,990,GALLETAS,False,,2021-05-10
2021-05-24,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,991,GALLETAS,False,,2021-05-24
2021-06-07,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,992,GALLETAS,False,,2021-06-07
2021-07-05,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,993,GALLETAS,False,,2021-07-05
2021-07-12,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,994,GALLETAS,False,,2021-07-12
2021-08-02,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,995,GALLETAS,False,,2021-08-02
2021-08-09,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,996,GALLETAS,False,,2021-08-09
2021-08-16,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,997,GALLETAS,False,,2021-08-16
2021-08-30,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,998,GALLETAS,False,,2021-08-30
2021-09-27,22.7,GALLETAS,GALLETAS,observado,999,GALLETAS,False,,2021-09-27
2021-11-29,21.9,GALLETAS,GALLETAS,observado,1000,GALLETAS,False,,2021-11-29
2022-01-31,21.9,GALLETAS,GALLETAS,observado,1001,GALLETAS,False,,2022-01-31
2022-03-07,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,1002,GALLETAS,False,,2022-03-07
2022-04-11,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,1003,GALLETAS,False,,2022-04-11
2022-04-18,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,1004,GALLETAS,False,,2022-04-18
2022-05-02,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,1005,GALLETAS,False,,2022-05-02
2022-05-09,82.0,GALLETAS,GALLETAS,observado,1006,GALLETAS,False,,2022-05-09
2022-05-16,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,1007,GALLETAS,False,,2022-05-16
2022-05-23,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,1008,GALLETAS,False,,2022-05-23
2022-07-04,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,1009,GALLETAS,False,,2022-07-04
2022-07-11,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,1010,GALLETAS,False,,2022-07-11
2022-08-29,43.0,GALLETAS,GALLETAS,observado,1011,GALLETAS,False,,2022-08-29
2022-09-26,43.0,GALLETAS,GALLETAS,observado,1012,GALLETAS,False,,2022-09-26
2022-10-10,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,1013,GALLETAS,False,,2022-10-10
2022-11-28,21.5,GALLETAS,GALLETAS,observado,1014,GALLETAS,False,,2022-11-28
2023-01-02,28.5,GALLETAS,GALLETAS,observado,1015,GALLETAS,False,,2023-01-02
2023-01-16,33.0,GALLETAS,GALLETAS,observado,1016,GALLETAS,False,,2023-01-16
2023-01-23,41.5,GALLETAS,GALLETAS,observado,1017,GALLETAS,False,,2023-01-23
2023-01-30,45.0,GALLETAS,GALLETAS,observado,1018,GALLETAS,False,,2023-01-30
2023-02-06,57.5,GALLETAS,GALLETAS,observado,1019,GALLETAS,False,,2023-02-06
2023-02-20,22.5,GALLETAS,GALLETAS,observado,1020,GALLETAS,False,,2023-02-20
2023-04-10,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,1021,GALLETAS,False,,2023-04-10
2023-05-08,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,1022,GALLETAS,False,,2023-05-08
2023-06-19,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,1023,GALLETAS,False,,2023-06-19
2023-07-03,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,1024,GALLETAS,False,,2023-07-03
2023-07-31,48.0,GALLETAS,GALLETAS,observado,1025,GALLETAS,False,,2023-07-31
2023-09-25,67.5,GALLETAS,GALLETAS,observado,1026,GALLETAS,False,,2023-09-25
2023-10-23,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,1027,GALLETAS,False,,2023-10-23
2023-10-30,57.0,GALLETAS,GALLETAS,observado,1028,GALLETAS,False,,2023-10-30
2023-11-27,53.0,GALLETAS,GALLETAS,observado,1029,GALLETAS,False,,2023-11-27
2023-12-18,60.0,GALLETAS,GALLETAS,observado,1030,GALLETAS,False,,2023-12-18
2024-01-29,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,1031,GALLETAS,False,,2024-01-29
2024-02-05,66.53,GALLETAS,GALLETAS,observado,1032,GALLETAS,False,,2024-02-05
2024-02-12,86.0,GALLETAS,GALLETAS,observado,1033,GALLETAS,False,,2024-02-12
2024-02-19,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,1034,GALLETAS,False,,2024-02-19
2024-03-18,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,1035,GALLETAS,False,,2024-03-18
2024-04-15,7.092538461538461,GALLETAS,GALLETAS,estimado_promedio_simple,1036,GALLETAS,False,,2024-04-15
2021-05-10,77.99369230769231,HARINA,HARINA,estimado_promedio_simple,1037,HARINA,False,,2021-05-10
2021-05-24,77.99369230769231,HARINA,HARINA,estimado_promedio_simple,1038,HARINA,False,,2021-05-24
2021-06-07,77.99369230769231,HARINA,HARINA,estimado_promedio_simple,1039,HARINA,False,,2021-06-07
2021-06-28,33.0,HARINA,HARINA,observado,1040,HARINA,False,,2021-06-28
2021-07-05,77.99369230769231,HARINA,HARINA,estimado_promedio_simple,1041,HARINA,False,,2021-07-05
2021-07-12,77.99369230769231,HARINA,HARINA,estimado_promedio_simple,1042,HARINA,False,,2021-07-12
2021-07-19,90.0,HARINA,HARINA,observado,1043,HARINA,False,,2021-07-19
2021-07-26,52.0,HARINA,HARINA,observado,1044,HARINA,False,,2021-07-26
2021-08-02,77.99369230769231,HARINA,HARINA,estimado_promedio_simple,1045,HARINA,False,,2021-08-02
2021-08-09,77.99369230769231,HARINA,HARINA,estimado_promedio_simple,1046,HARINA,False,,2021-08-09
2021-08-16,77.99369230769231,HARINA,HARINA,estimado_promedio_simple,1047,HARINA,False,,2021-08-16
2021-08-23,68.0,HARINA,HARINA,observado,1048,HARINA,False,,2021-08-23
