PROVEEDOR,fecha,NUMERO,CANT,U#MEDIDA,descripcion,importe_nominal,P#UNITARIO,CLASIFICACION,SUBCLASIFICACION,semana_inicio,es_sintetico,metodo_sintesis,registro_id,descripcion_normalizada,motivo
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-040,1.0,semana,chantilly dulce,15.74,15.74,CHANTILLY,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1674,CHANTILLY DULCE,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-041,1.0,semana,chips blanco alpezzi,14.88,14.88,CHOCOLATE,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1675,CHIPS BLANCO ALPEZZI,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-042,1.0,semana,chips chocolate con l,1.1,1.1,CHOCOLATE,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1676,CHIPS CHOCOLATE CON L,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-043,1.0,semana,chips chocolate semi,8.95,8.95,CHOCOLATE,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1677,CHIPS CHOCOLATE SEMI,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-044,1.0,semana,chips rojo alpezzi c/,1.48,1.48,CHOCOLATE,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1678,CHIPS ROJO ALPEZZI C/,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-045,1.0,semana,chocolate,3.45,3.45,CHOCOLATE,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1679,CHOCOLATE,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-046,1.0,semana,cofia,0.42,0.42,CONSUMIBLES,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1680,COFIA,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-047,1.0,semana,confitier blanco turin,1.96,1.96,CHOCOLATE,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1681,CONFITIER BLANCO TURIN,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-048,1.0,semana,crema cacahuate suelta,0.3,0.3,OTROS,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1682,CREMA CACAHUATE SUELTA,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-049,1.0,semana,cubreboca tricapa negro y de ,0.7,0.7,CONSUMIBLES,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1683,CUBREBOCA TRICAPA NEGRO Y DE,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-050,1.0,semana,de abeja,0.22,0.22,OTROS,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1684,DE ABEJA,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-051,1.0,semana,domo 1/4 plancha,0.44,0.44,EMPAQUE,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1685,DOMO 1/4 PLANCHA,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-052,1.0,semana,domo df12a 34cm wow,0.16,0.16,EMPAQUE,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1686,DOMO DF12A 34CM WOW,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-053,1.0,semana,entrepisos,1.97,1.97,BASES,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1687,ENTREPISOS,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-054,1.0,semana,espatulas,0.36,0.36,HERRAMIENTA,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1688,ESPATULAS,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-055,1.0,semana,extrude,0.12,0.12,OTROS,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1689,EXTRUDE,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-056,1.0,semana,ferrero,1.06,1.06,CHOCOLATE,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1690,FERRERO,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-057,1.0,semana,ferrero rocher ,7.54,7.54,CHOCOLATE,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1691,FERRERO ROCHER,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-058,1.0,semana,ferrero rocher T-16,0.09,0.09,CHOCOLATE,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1692,FERRERO ROCHER T-16,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-059,1.0,semana,gas LP,6.36,6.36,COMBUSTIBLE,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1693,GAS LP,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-060,1.0,semana,gasolina,67.27,67.27,COMBUSTIBLE,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1694,GASOLINA,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-061,1.0,semana,gloria man,0.6,0.6,MANTEQUILLA,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1695,GLORIA MAN,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-062,1.0,semana,granillo turin blanco,0.02,0.02,CHOCOLATE,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1696,GRANILLO TURIN BLANCO,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-063,1.0,semana,granillo turin leche,0.02,0.02,CHOCOLATE,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1697,GRANILLO TURIN LECHE,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-064,1.0,semana,guante esteril-par (latex),2.11,2.11,CONSUMIBLES,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1698,GUANTE ESTERIL-PAR (LATEX),
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-065,1.0,semana,harina,0.22,0.22,HARINA,TRIGO,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1699,HARINA,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-066,1.0,semana,harina tri,0.04,0.04,HARINA,TRIGO,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1700,HARINA TRI,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-067,1.0,semana,huevo,5.72,5.72,HUEVO,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1701,HUEVO,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-068,1.0,semana,huevo blanco los altos kilo,0.75,0.75,HUEVO,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1702,HUEVO BLANCO LOS ALTOS KILO,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-069,1.0,semana,huevo blanco pz,0.0,0.0,HUEVO,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1703,HUEVO BLANCO PZ,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-070,1.0,semana,huevo blanco tepa de linea,7.73,7.73,HUEVO,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1704,HUEVO BLANCO TEPA DE LINEA,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-071,1.0,semana,huevo blanco tepa kilo,5.42,5.42,HUEVO,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1705,HUEVO BLANCO TEPA KILO,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-072,1.0,semana,iberia 90,0.13,0.13,MANTEQUILLA,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1706,IBERIA 90,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-073,1.0,semana,ilegible (glatea),0.49,0.49,OTROS,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1707,ILEGIBLE (GLATEA),
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-074,1.0,semana,ilegible (roods),0.03,0.03,OTROS,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1708,ILEGIBLE (ROODS),
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-075,1.0,semana,inix contenedor mantecadas 25 pz,1.59,1.59,EMPAQUE,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1709,INIX CONTENEDOR MANTECADAS 25 PZ,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-076,1.0,semana,kisses leche,5.43,5.43,CHOCOLATE,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1710,KISSES LECHE,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-077,1.0,semana,kisses leche choc bl 807 gr,0.16,0.16,CHOCOLATE,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1711,KISSES LECHE CHOC BL 807 GR,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-078,1.0,semana,kisses rojo,3.52,3.52,CHOCOLATE,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1712,KISSES ROJO,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-079,1.0,semana,lechera suelta,0.55,0.55,LECHERA,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1713,LECHERA SUELTA,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-080,1.0,semana,manga n.12,0.02,0.02,CONSUMIBLES,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1714,MANGA N.12,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-081,1.0,semana,mantequilla gloria 22,4.09,4.09,MANTEQUILLA,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1715,MANTEQUILLA GLORIA 22,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-082,1.0,semana,marg245gr,0.24,0.24,MANTEQUILLA,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1716,MARG245GR,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-083,1.0,semana,matizador,0.57,0.57,DECORACION,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1717,MATIZADOR,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-084,1.0,semana,molde,4.23,4.23,HERRAMIENTA,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1718,MOLDE,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-085,1.0,semana,molde f#18,4.71,4.71,HERRAMIENTA,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1719,MOLDE F#18,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-086,1.0,semana,molde para chocolate,0.02,0.02,HERRAMIENTA,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1720,MOLDE PARA CHOCOLATE,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-087,1.0,semana,nido f 120,0.02,0.02,LECHE EN POLVO,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1721,NIDO F 120,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-088,1.0,semana,nuez,0.46,0.46,RELLENO,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1722,NUEZ,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-089,1.0,semana,nutella grande 650 gr,14.74,14.74,RELLENO,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1723,NUTELLA GRANDE 650 GR,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-090,1.0,semana,oblea arroz,7.1,7.1,TRANSFER,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1724,OBLEA ARROZ,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-091,1.0,semana,oreo 273.6,0.02,0.02,GALLETAS,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1725,OREO 273.6,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-092,1.0,semana,peaje,0.65,0.65,CASETAS,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1726,PEAJE,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-093,1.0,semana,pegamento de fondant,5.1,5.1,DECORACION,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1727,PEGAMENTO DE FONDANT,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-094,1.0,semana,perlas,0.05,0.05,DECORACION,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1728,PERLAS,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-095,1.0,semana,perlitas,2.75,2.75,DECORACION,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1729,PERLITAS,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-096,1.0,semana,pincel,0.01,0.01,HERRAMIENTA,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1730,PINCEL,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-097,1.0,semana,pro 2 pack,0.02,0.02,OTROS,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1731,PRO 2 PACK,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-098,1.0,semana,puratos fruitfil fresa 1 kg,0.05,0.05,RELLENO,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1732,PURATOS FRUITFIL FRESA 1 KG,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-099,1.0,semana,queso crema suelto,1.37,1.37,QUESO CREMA,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1733,QUESO CREMA SUELTO,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-100,1.0,semana,raspa,0.4,0.4,HERRAMIENTA,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1734,RASPA,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-101,1.0,semana,relleno coco,0.31,0.31,RELLENO,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1735,RELLENO COCO,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-102,1.0,semana,relleno zarzamora puratos,0.05,0.05,RELLENO,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1736,RELLENO ZARZAMORA PURATOS,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-103,1.0,semana,san juan hvo,0.68,0.68,HUEVO,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1737,SAN JUAN HVO,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-104,1.0,semana,santa clar,1.14,1.14,OTROS,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1738,SANTA CLAR,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-105,1.0,semana,wyborowa,1.32,1.32,LICORES,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1739,WYBOROWA,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-106,1.0,semana,yahel platano 500gr,0.39,0.39,NO DEFINIDO,,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1740,YAHEL PLATANO 500GR,
SINTETICO_ENTRENAMIENTO,2023-06-19,SYN-C-20230619-107,1.0,semana,zulka glass,0.09999999999999999,0.09999999999999999,AZUCAR,GLASS,2023-06-19,True,mediana causal de 8 semanas y participacion historica por descripcion,1741,ZULKA GLASS,
GASOLINERIA,2023-06-30,ND,10.0,lts,gasolina (aprox),220.0,22.0,COMBUSTIBLE,,2023-06-26,False,,1742,GASOLINA (APROX),
CRAVIOTO,2023-07-01,124816,16.0,pz,ferrero rocher t-16,106.98,6.6863,CHOCOLATE,,2023-06-26,False,,1743,FERRERO ROCHER T-16,
CRAVIOTO,2023-07-01,124816,20.0,pz,nestle carlos v stick 20 pz,38.57,1.9285,CHOCOLATE,,2023-06-26,False,,1744,NESTLE CARLOS V STICK 20 PZ,
MEGA PLAST,2023-07-01,412380,1.0,kg,Tegral Satin Creme ca ,51.0,51.0,HARINA,VAINILLA,2023-06-26,False,,1745,TEGRAL SATIN CREME CA,
REPOSTEARTE,2023-07-02,ND,1.0,kg,Foundant,166.0,166.0,FONDANT,,2023-06-26,False,,1746,FOUNDANT,
MEGA PLAST,2023-07-02,,2.0,pz,Queso philadelphia 190g,74.0,37.0,QUESO CREMA,,2023-06-26,False,,1747,QUESO PHILADELPHIA 190G,
MEGA PLAST,2023-07-02,,1.0,kg,Tegral Satin Creme ca ,61.0,61.0,HARINA,CHOCOLATE,2023-06-26,False,,1748,TEGRAL SATIN CREME CA,
MEGA PLAST,2023-07-02,,1.0,kg,Tegral Satin Red Velvet Puratos,65.0,65.0,HARINA,RED VELVET,2023-06-26,False,,1749,TEGRAL SATIN RED VELVET PURATOS,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-001,1.0,semana,AC AU800,0.4,0.4,ACEITE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1750,AC AU800,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-002,1.0,semana,Carlos V stk,0.46,0.46,CHOCOLATE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1751,CARLOS V STK,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-003,1.0,semana,Confitier leche TURIN,1.0,1.0,CHOCOLATE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1752,CONFITIER LECHE TURIN,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-004,1.0,semana,Confitier semiamargo TURIN,2.61,2.61,CHOCOLATE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1753,CONFITIER SEMIAMARGO TURIN,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-005,1.0,semana,Crema para batir ambiante 1 lt,8.14,8.14,AMBIANTE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1754,CREMA PARA BATIR AMBIANTE 1 LT,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-006,1.0,semana,Domo mantecada 12 cavidades,0.32,0.32,EMPAQUE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1755,DOMO MANTECADA 12 CAVIDADES,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-007,1.0,semana,Easy pastel tres leches,1.18,1.18,HARINA,VAINILLA,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1756,EASY PASTEL TRES LECHES,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-008,1.0,semana,Foundant,33.52,33.52,FONDANT,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1757,FOUNDANT,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-009,1.0,semana,Granillo Turin Semi amargo,0.02,0.02,CHOCOLATE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1758,GRANILLO TURIN SEMI AMARGO,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-010,1.0,semana,Harina piña colada espiga mix,0.3,0.3,HARINA,PIÑA COLADA,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1759,HARINA PINA COLADA ESPIGA MIX,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-011,1.0,semana,Nutella chica 350 grs,1.81,1.81,RELLENO,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1760,NUTELLA CHICA 350 GRS,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-012,1.0,semana,Philly Qso,0.07,0.07,QUESO CREMA,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1761,PHILLY QSO,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-013,1.0,semana,Queso philadelphia 190g,8.06,8.06,QUESO CREMA,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1762,QUESO PHILADELPHIA 190G,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-014,1.0,semana,Relleno durazno puratos,0.56,0.56,RELLENO,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1763,RELLENO DURAZNO PURATOS,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-015,1.0,semana,Royal Icing Deiman 50,0.45,0.45,ROYALICING,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1764,ROYAL ICING DEIMAN 50,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-016,1.0,semana,Royal Icing Enco,0.96,0.96,ROYALICING,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1765,ROYAL ICING ENCO,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-017,1.0,semana,Tegral Satin Creme ca ,21.22,21.22,HARINA,CHOCOLATE,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1766,TEGRAL SATIN CREME CA,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-018,1.0,semana,Tegral Satin Red Velvet Puratos,9.08,9.08,HARINA,RED VELVET,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1767,TEGRAL SATIN RED VELVET PURATOS,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-019,1.0,semana,Transfer,3.31,3.31,TRANSFER,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1768,TRANSFER,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-020,1.0,semana,aceite aurrera 800,0.07,0.07,ACEITE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1769,ACEITE AURRERA 800,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-021,1.0,semana,alambre,0.05,0.05,OTROS,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1770,ALAMBRE,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-022,1.0,semana,alegria capacillo velitas cumpl 100 pz,0.35,0.35,CAPACILLOS,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1771,ALEGRIA CAPACILLO VELITAS CUMPL 100 PZ,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-023,1.0,semana,au huevo 1,0.04,0.04,HUEVO,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1772,AU HUEVO 1,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-024,1.0,semana,base,0.11,0.11,BASES,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1773,BASE,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-025,1.0,semana,base 26 cm,2.25,2.25,BASES,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1774,BASE 26 CM,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-026,1.0,semana,base 28,0.11,0.11,BASES,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1775,BASE 28,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-027,1.0,semana,base 28 cm,0.11,0.11,BASES,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1776,BASE 28 CM,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-028,1.0,semana,base 28cm,0.15,0.15,BASES,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1777,BASE 28CM,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-029,1.0,semana,base 30 cm,0.4,0.4,BASES,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1778,BASE 30 CM,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-030,1.0,semana,base 36 doble,3.59,3.59,BASES,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1779,BASE 36 DOBLE,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-031,1.0,semana,base 36cm doble,0.49,0.49,BASES,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1780,BASE 36CM DOBLE,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-032,1.0,semana,base doble 32 cm,0.03,0.03,BASES,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1781,BASE DOBLE 32 CM,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-033,1.0,semana,brillo estrella,0.09,0.09,DECORACION,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1782,BRILLO ESTRELLA,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-034,1.0,semana,caja con 12 cavidades,4.2,4.2,EMPAQUE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1783,CAJA CON 12 CAVIDADES,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-035,1.0,semana,caja cupcakes 12,0.04,0.04,EMPAQUE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1784,CAJA CUPCAKES 12,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-036,1.0,semana,capacillo No. 72 decorado 25 pz,0.02,0.02,CAPACILLOS,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1785,CAPACILLO NO. 72 DECORADO 25 PZ,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-037,1.0,semana,capacillo no. 4 decorado 50 pz,0.03,0.03,CAPACILLOS,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1786,CAPACILLO NO. 4 DECORADO 50 PZ,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-038,1.0,semana,cereza con rabo diana,0.38,0.38,DULCERIA,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1787,CEREZA CON RABO DIANA,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-039,1.0,semana,chantilli dull,0.6,0.6,CHANTILLY,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1788,CHANTILLI DULL,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-040,1.0,semana,chantilly dulce,11.41,11.41,CHANTILLY,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1789,CHANTILLY DULCE,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-041,1.0,semana,chips blanco alpezzi,7.18,7.18,CHOCOLATE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1790,CHIPS BLANCO ALPEZZI,
